# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       3.178        0.000      603.562      696.469
       3.178        0.000      603.562      696.469
       3.178        0.000      603.562      696.469
       3.179        0.000      603.562      696.469
       3.179        0.000      603.562      696.469
       3.179        0.000      603.820      696.469
       3.179        0.000      603.820      696.469
       3.179        0.000      603.820      696.469
       3.179        0.000      603.820      696.469
       3.179        0.000      603.820      696.469
       3.179        0.000      603.820      696.469
       3.179        0.000      603.820      696.469
       3.180        0.000      603.820      696.469
       3.180        0.000      603.820      696.469
       3.180        0.000      603.820      696.469
       3.180        0.000      603.820      696.469
       3.180        0.000      604.078      696.469
       3.180        0.000      604.078      696.469
       3.180        0.000      604.078      696.469
       3.180        0.000      604.336      696.469
       3.181        0.000      604.336      696.469
       3.181        0.000      604.336      696.469
       3.181        0.000      604.336      696.469
       3.181        0.000      604.336      696.469
       3.181        0.000      604.336      696.469
       3.181        0.000      604.336      696.469
       3.181        0.000      604.336      696.469
       3.181        0.000      604.336      696.469
       3.182        0.000      604.336      696.469
       3.182        0.000      604.594      696.469
       3.182        0.000      604.594      696.469
       3.182        0.000      604.594      696.469
       3.182        0.000      604.594      696.469
       3.182        0.000      604.594      696.469
       3.182        0.000      604.594      696.469
       3.182        0.000      604.594      696.469
       3.182        0.000      604.594      696.469
       3.183        0.000      604.594      696.469
       3.183        0.000      604.594      696.469
       3.183        0.000      604.594      696.469
       3.183        0.000      604.594      696.469
       3.183        0.000      604.852      696.469
       3.183        0.000      604.852      696.469
       3.183        0.000      604.852      696.469
       3.183        0.000      604.852      696.469
       3.183        0.000      604.852      696.469
       3.183        0.000      604.852      696.469
       3.184        0.000      604.852      696.469
       3.184        0.000      604.852      696.469
       3.184        0.000      604.852      696.469
       3.184        0.000      604.852      696.469
       3.184        0.000      604.852      696.469
       3.184        0.000      604.852      696.469
       3.184        0.000      604.852      696.469
       3.184        0.000      605.109      696.469
       3.184        0.000      605.109      696.469
       3.184        0.000      605.109      696.469
       3.185        0.000      605.367      696.469
       3.185        0.000      605.367      696.469
       3.185        0.000      605.367      696.469
       3.185        0.000      605.367      696.469
       3.185        0.000      605.367      696.469
       3.185        0.000      605.367      696.469
       3.185        0.000      605.367      696.469
       3.185        0.000      605.367      696.469
       3.185        0.000      605.367      696.469
       3.185        0.000      605.367      696.469
       3.186        0.000      605.367      696.469
       3.186        0.000      605.367      696.469
       3.186        0.000      605.367      696.469
       3.186        0.000      605.625      696.469
       3.186        0.000      605.625      696.469
       3.186        0.000      605.625      696.469
       3.186        0.000      605.625      696.469
       3.186        0.000      605.625      696.469
       3.186        0.000      605.625      696.469
       3.186        0.000      605.625      696.469
       3.187        0.000      605.625      696.469
       3.187        0.000      605.625      696.469
       3.187        0.000      605.625      696.469
       3.187        0.000      605.625      696.469
       3.187        0.000      605.625      696.469
       3.187        0.000      605.883      696.469
       3.187        0.000      605.883      696.469
       3.187        0.000      606.141      696.469
       3.187        0.000      606.141      696.469
       3.188        0.000      606.141      696.469
       3.188        0.000      606.141      696.469
       3.188        0.000      606.141      696.469
       3.188        0.000      606.141      696.469
       3.188        0.000      606.141      696.469
       3.188        0.000      606.141      696.469
       3.188        0.000      606.141      696.469
       3.188        0.000      606.141      696.469
       3.188        0.000      606.398      696.469
       3.189        0.000      606.398      696.469
       3.189        0.000      606.398      696.469
       3.189        0.000      606.398      696.469
       3.189        0.000      606.398      696.469
       3.189        0.000      606.398      696.469
       3.189        0.000      606.398      696.469
       3.189        0.000      606.398      696.469
       3.189        0.000      606.398      696.469
       3.190     8848.700      606.398      696.469
       3.190        0.000      606.398      696.469
       3.190        0.000      606.656      696.469
       3.190        0.000      606.656      696.469
       3.190        0.000      606.656      696.469
       3.190        0.000      606.656      696.469
       3.190        0.000      606.656      696.469
       3.190        0.000      606.656      696.469
       3.190        0.000      606.656      696.469
       3.190        0.000      606.656      696.469
       3.191        0.000      606.656      696.469
       3.191        0.000      606.656      696.469
       3.191        0.000      606.656      696.469
       3.191        0.000      606.656      696.469
       3.191        0.000      606.914      696.469
       3.191        0.000      606.914      696.469
       3.191        0.000      606.914      696.469
       3.191        0.000      607.172      696.469
       3.191        0.000      607.172      696.469
       3.192        0.000      607.172      696.469
       3.192        0.000      607.172      696.469
       3.192        0.000      607.172      696.469
       3.192        0.000      607.172      696.469
       3.192        0.000      607.172      696.469
       3.192        0.000      607.172      696.469
       3.192        0.000      607.172      696.469
       3.192        0.000      607.172      696.469
       3.192        0.000      607.172      696.469
       3.192        0.000      607.430      696.469
       3.193        0.000      607.430      696.469
       3.193        0.000      607.430      696.469
       3.193        0.000      607.430      696.469
       3.193        0.000      607.430      696.469
       3.193        0.000      607.430      696.469
       3.193        0.000      607.430      696.469
       3.193        0.000      607.430      696.469
       3.193        0.000      607.430      696.469
       3.193        0.000      607.430      696.469
       3.194        0.000      607.430      696.469
       3.194        0.000      607.430      696.469
       3.194        0.000      607.688      696.469
       3.194        0.000      607.688      696.469
       3.194        0.000      607.945      696.469
       3.194        0.000      607.945      696.469
       3.194        0.000      607.945      696.469
       3.194        0.000      607.945      696.469
       3.194        0.000      607.945      696.469
       3.195        0.000      607.945      696.469
       3.195        0.000      607.945      696.469
       3.195        0.000      607.945      696.469
       3.195        0.000      607.945      696.469
       3.195        0.000      607.945      696.469
       3.195        0.000      608.203      696.469
       3.195        0.000      608.203      696.469
       3.195        0.000      608.203      696.469
       3.196        0.000      608.203      696.469
       3.196        0.000      608.203      696.469
       3.196        0.000      608.203      696.469
       3.196        0.000      608.203      696.469
       3.196        0.000      608.203      696.469
       3.196        0.000      608.203      696.469
       3.196        0.000      608.203      696.469
       3.196        0.000      608.461      696.469
       3.197        0.000      608.461      696.469
       3.197        0.000      608.461      696.469
       3.197        0.000      608.461      696.469
       3.197        0.000      608.461      696.469
       3.197        0.000      608.461      696.469
       3.197        0.000      608.461      696.469
       3.197        0.000      608.461      696.469
       3.197        0.000      608.461      696.469
       3.197        0.000      608.461      696.469
       3.197        0.000      608.461      696.469
       3.198     8774.700      608.461      696.469
       3.198        0.000      608.719      696.469
       3.198        0.000      608.719      696.469
       3.198        0.000      608.719      696.469
       3.198        0.000      608.977      696.469
       3.198        0.000      608.977      696.469
       3.198        0.000      608.977      696.469
       3.198        0.000      608.977      696.469
       3.198        0.000      608.977      696.469
       3.198        0.000      608.977      696.469
       3.199        0.000      608.977      696.469
       3.199        0.000      608.977      696.469
       3.199        0.000      608.977      696.469
       3.199        0.000      608.977      696.469
       3.199        0.000      608.977      696.469
       3.199        0.000      608.977      696.469
       3.199        0.000      609.234      696.469
       3.199        0.000      609.234      696.469
       3.199        0.000      609.234      696.469
       3.199        0.000      609.234      696.469
       3.200        0.000      609.234      696.469
       3.200        0.000      609.234      696.469
       3.200        0.000      609.234      696.469
       3.200        0.000      609.234      696.469
       3.200        0.000      609.234      696.469
       3.200        0.000      609.234      696.469
       3.200        0.000      609.234      696.469
       3.200        0.000      609.234      696.469
       3.200        0.000      609.234      696.469
       3.200        0.000      609.492      696.469
       3.201        0.000      609.492      696.469
       3.201        0.000      609.492      696.469
       3.201        0.000      609.492      696.469
       3.201        0.000      609.492      696.469
       3.201        0.000      609.492      696.469
       3.201        0.000      609.492      696.469
       3.201        0.000      609.492      696.469
       3.201        0.000      609.492      696.469
       3.201        0.000      609.492      696.469
       3.201        0.000      609.492      696.469
       3.202        0.000      609.492      696.469
       3.202        0.000      609.750      696.469
       3.202        0.000      609.750      696.469
       3.202        0.000      610.008      696.469
       3.202        0.000      610.008      696.469
       3.202        0.000      610.008      696.469
       3.202        0.000      610.008      696.469
       3.202        0.000      610.008      696.469
       3.203        0.000      610.008      696.469
       3.203        0.000      610.008      696.469
       3.203        0.000      610.008      696.469
       3.203        0.000      610.008      696.469
       3.203        0.000      610.008      696.469
       3.203        0.000      610.008      696.469
       3.203        0.000      610.266      696.469
       3.204        0.000      610.266      696.469
       3.204        0.000      610.266      696.469
       3.204        0.000      610.266      696.469
       3.204        0.000      610.266      696.469
       3.204        0.000      610.266      696.469
       3.204        0.000      610.266      696.469
       3.204        0.000      610.266      696.469
       3.205        0.000      610.266      696.469
       3.205        0.000      610.266      696.469
       3.205        0.000      610.266      696.469
       3.205        0.000      610.266      696.469
       3.205        0.000      610.523      696.469
       3.205        0.000      610.523      696.469
       3.205        0.000      610.523      696.469
       3.205        0.000      610.523      696.469
       3.206        0.000      610.781      696.469
       3.206        0.000      610.781      696.469
       3.206        0.000      610.781      696.469
       3.206        0.000      610.781      696.469
       3.206        0.000      610.781      696.469
       3.206        0.000      610.781      696.469
       3.206        0.000      610.781      696.469
       3.206        0.000      610.781      696.469
       3.207        0.000      610.781      696.469
       3.207        0.000      610.781      696.469
       3.207        0.000      610.781      696.469
       3.207        0.000      611.039      696.469
       3.207        0.000      611.039      696.469
       3.207        0.000      611.039      696.469
       3.207        0.000      611.039      696.469
       3.207        0.000      611.039      696.469
       3.207        0.000      611.039      696.469
       3.208        0.000      611.039      696.469
       3.208        0.000      611.039      696.469
       3.208        0.000      611.039      696.469
       3.208        0.000      611.039      696.469
       3.208        0.000      611.039      696.469
       3.208        0.000      611.297      696.469
       3.208        0.000      611.297      696.469
       3.208        0.000      611.297      696.469
       3.208        0.000      611.297      696.469
       3.208        0.000      611.297      696.469
       3.209        0.000      611.297      696.469
       3.209        0.000      611.297      696.469
       3.209        0.000      611.297      696.469
       3.209        0.000      611.297      696.469
       3.209        0.000      611.297      696.469
       3.209        0.000      611.297      696.469
       3.209        0.000      611.555      696.469
       3.209        0.000      611.555      696.469
       3.209        0.000      611.555      696.469
       3.209        0.000      611.555      696.469
       3.210     8066.000      611.812      696.469
       3.210        0.000      611.812      696.469
       3.210        0.000      611.812      696.469
       3.210        0.000      611.812      696.469
       3.210        0.000      611.812      696.469
       3.210        0.000      611.812      696.469
       3.210        0.000      611.812      696.469
       3.210        0.000      611.812      696.469
       3.210        0.000      611.812      696.469
       3.211        0.000      611.812      696.469
       3.211        0.000      611.812      696.469
       3.211        0.000      612.070      696.469
       3.211        0.000      612.070      696.469
       3.211        0.000      612.070      696.469
       3.211        0.000      612.070      696.469
       3.211        0.000      612.070      696.469
       3.211        0.000      612.070      696.469
       3.211        0.000      612.070      696.469
       3.212        0.000      612.070      696.469
       3.212        0.000      612.070      696.469
       3.212        0.000      612.070      696.469
       3.212        0.000      612.070      696.469
       3.212        0.000      612.070      696.469
       3.212        0.000      612.070      696.469
       3.212        0.000      612.328      696.469
       3.212        0.000      612.328      696.469
       3.212        0.000      612.328      696.469
       3.212        0.000      612.586      696.469
       3.213        0.000      612.586      696.469
       3.213        0.000      612.586      696.469
       3.213        0.000      612.586      696.469
       3.213        0.000      612.586      696.469
       3.213        0.000      612.586      696.469
       3.213        0.000      612.586      696.469
       3.213        0.000      612.586      696.469
       3.213        0.000      612.586      696.469
       3.213        0.000      612.586      696.469
       3.213        0.000      612.586      696.469
       3.214        0.000      612.844      696.469
       3.214        0.000      612.844      696.469
       3.214        0.000      612.844      696.469
       3.214        0.000      612.844      696.469
       3.214        0.000      612.844      696.469
       3.214        0.000      612.844      696.469
       3.214        0.000      612.844      696.469
       3.214        0.000      612.844      696.469
       3.214        0.000      612.844      696.469
       3.215        0.000      612.844      696.469
       3.215        0.000      612.844      696.469
       3.215        0.000      612.844      696.469
       3.215        0.000      613.102      696.469
       3.215        0.000      613.102      696.469
       3.215        0.000      613.102      696.469
       3.215        0.000      613.102      696.469
       3.215        0.000      613.102      696.469
       3.215        0.000      613.102      696.469
       3.215        0.000      613.102      696.469
       3.216        0.000      613.102      696.469
       3.216        0.000      613.102      696.469
       3.216        0.000      613.102      696.469
       3.216        0.000      613.102      696.469
       3.216        0.000      613.102      696.469
       3.216        0.000      613.102      696.469
       3.216        0.000      613.359      696.469
       3.216        0.000      613.359      696.469
       3.216        0.000      613.359      696.469
       3.216        0.000      613.617      696.469
       3.217        0.000      613.617      696.469
       3.217        0.000      613.617      696.469
       3.217        0.000      613.617      696.469
       3.217        0.000      613.617      696.469
       3.217        0.000      613.617      696.469
       3.217        0.000      613.617      696.469
       3.217        0.000      613.617      696.469
       3.217        0.000      613.617      696.469
       3.217        0.000      613.617      696.469
       3.217        0.000      613.617      696.469
       3.218     8473.300      613.617      696.469
       3.218        0.000      613.875      696.469
       3.218        0.000      613.875      696.469
       3.218        0.000      613.875      696.469
       3.218        0.000      613.875      696.469
       3.218        0.000      613.875      696.469
       3.218        0.000      613.875      696.469
       3.218        0.000      613.875      696.469
       3.219        0.000      613.875      696.469
       3.219        0.000      613.875      696.469
       3.219        0.000      614.133      696.469
       3.219        0.000      614.133      696.469
       3.219        0.000      614.133      696.469
       3.219        0.000      614.133      696.469
       3.220        0.000      614.133      696.469
       3.220        0.000      614.133      696.469
       3.220        0.000      614.133      696.469
       3.220        0.000      614.133      696.469
       3.220        0.000      614.391      696.469
       3.220        0.000      614.391      696.469
       3.220        0.000      614.391      696.469
       3.220        0.000      614.648      696.469
       3.221        0.000      614.648      696.469
       3.221        0.000      614.648      696.469
       3.221        0.000      614.648      696.469
       3.221        0.000      614.648      696.469
       3.221        0.000      614.648      696.469
       3.221        0.000      614.648      696.469
       3.221        0.000      614.906      696.469
       3.222        0.000      614.906      696.469
       3.222        0.000      614.906      696.469
       3.222        0.000      614.906      696.469
       3.222        0.000      614.906      696.469
       3.222        0.000      614.906      696.469
       3.222        0.000      614.906      696.469
       3.223        0.000      614.906      696.469
       3.223        0.000      614.906      696.469
       3.223        0.000      615.164      696.469
       3.223        0.000      615.164      696.469
       3.223        0.000      615.422      696.469
       3.223        0.000      615.422      696.469
       3.223        0.000      615.422      696.469
       3.224        0.000      615.422      696.469
       3.224        0.000      615.422      696.469
       3.224        0.000      615.422      696.469
       3.224        0.000      615.422      696.469
       3.224        0.000      615.422      696.469
       3.224        0.000      615.422      696.469
       3.224        0.000      615.680      696.469
       3.225        0.000      615.680      696.469
       3.225        0.000      615.680      696.469
       3.225        0.000      615.680      696.469
       3.225        0.000      615.680      696.469
       3.225        0.000      615.680      696.469
       3.225        0.000      615.680      696.469
       3.225        0.000      615.680      696.469
       3.226        0.000      615.938      696.469
       3.226        0.000      615.938      696.469
       3.226        0.000      615.938      696.469
       3.226        0.000      615.938      696.469
       3.226        0.000      615.938      696.469
       3.226        0.000      615.938      696.469
       3.226        0.000      615.938      696.469
       3.226        0.000      615.938      696.469
       3.227        0.000      615.938      696.469
       3.227        0.000      615.938      696.469
       3.227        0.000      616.195      696.469
       3.227        0.000      616.195      696.469
       3.227        0.000      616.453      696.469
       3.227        0.000      616.453      696.469
       3.227        0.000      616.453      696.469
       3.228        0.000      616.453      696.469
       3.228        0.000      616.453      696.469
       3.228        0.000      616.453      696.469
       3.228        0.000      616.453      696.469
       3.228        0.000      616.453      696.469
       3.228        0.000      616.453      696.469
       3.228        0.000      616.711      696.469
       3.229        0.000      616.711      696.469
       3.229        0.000      616.711      696.469
       3.229        0.000      616.711      696.469
       3.229        0.000      616.711      696.469
       3.229        0.000      616.711      696.469
       3.229        0.000      616.711      696.469
       3.229        0.000      616.711      696.469
       3.229        0.000      616.711      696.469
       3.229        0.000      616.711      696.469
       3.230     9157.900      616.711      696.469
       3.230        0.000      616.711      696.469
       3.230        0.000      616.969      696.469
       3.230        0.000      616.969      696.469
       3.230        0.000      616.969      696.469
       3.230        0.000      617.227      696.469
       3.230        0.000      617.227      696.469
       3.230        0.000      617.227      696.469
       3.230        0.000      617.227      696.469
       3.230        0.000      617.227      696.469
       3.231        0.000      617.227      696.469
       3.231        0.000      617.227      696.469
       3.231        0.000      617.227      696.469
       3.231        0.000      617.227      696.469
       3.231        0.000      617.227      696.469
       3.231        0.000      617.227      696.469
       3.231        0.000      617.227      696.469
       3.231        0.000      617.484      696.469
       3.231        0.000      617.484      696.469
       3.231        0.000      617.484      696.469
       3.232        0.000      617.484      696.469
       3.232        0.000      617.484      696.469
       3.232        0.000      617.484      696.469
       3.232        0.000      617.484      696.469
       3.232        0.000      617.484      696.469
       3.232        0.000      617.484      696.469
       3.232        0.000      617.484      696.469
       3.232        0.000      617.484      696.469
       3.232        0.000      617.484      696.469
       3.232        0.000      617.742      696.469
       3.232        0.000      617.742      696.469
       3.233        0.000      617.742      696.469
       3.233        0.000      617.742      696.469
       3.233        0.000      617.742      696.469
       3.233        0.000      617.742      696.469
       3.233        0.000      617.742      696.469
       3.233        0.000      617.742      696.469
       3.233        0.000      617.742      696.469
       3.233        0.000      617.742      696.469
       3.233        0.000      617.742      696.469
       3.234        0.000      617.742      696.469
       3.234        0.000      617.742      696.469
       3.234        0.000      618.000      696.469
       3.234        0.000      618.000      696.469
       3.234        0.000      618.000      696.469
       3.234        0.000      618.258      696.469
       3.234        0.000      618.258      696.469
       3.234        0.000      618.258      696.469
       3.234        0.000      618.258      696.469
       3.234        0.000      618.258      696.469
       3.235        0.000      618.258      696.469
       3.235        0.000      618.258      696.469
       3.235        0.000      618.258      696.469
       3.235        0.000      618.258      696.469
       3.235        0.000      618.258      696.469
       3.235        0.000      618.258      696.469
       3.235        0.000      618.258      696.469
       3.235        0.000      618.516      696.469
       3.235        0.000      618.516      696.469
       3.235        0.000      618.516      696.469
       3.236        0.000      618.516      696.469
       3.236        0.000      618.516      696.469
       3.236        0.000      618.516      696.469
       3.236        0.000      618.516      696.469
       3.236        0.000      618.516      696.469
       3.236        0.000      618.516      696.469
       3.236        0.000      618.516      696.469
       3.236        0.000      618.516      696.469
       3.236        0.000      618.516      696.469
       3.236        0.000      618.773      696.469
       3.237        0.000      618.773      696.469
       3.237        0.000      618.773      696.469
       3.237        0.000      619.031      696.469
       3.237        0.000      619.031      696.469
       3.237        0.000      619.031      696.469
       3.237        0.000      619.031      696.469
       3.237        0.000      619.031      696.469
       3.237        0.000      619.031      696.469
       3.237        0.000      619.031      696.469
       3.237        0.000      619.031      696.469
       3.238     9177.900      619.031      696.469
       3.238        0.000      619.031      696.469
       3.238        0.000      619.031      696.469
       3.238        0.000      619.031      696.469
       3.238        0.000      619.289      696.469
       3.238        0.000      619.289      696.469
       3.238        0.000      619.289      696.469
       3.238        0.000      619.289      696.469
       3.238        0.000      619.289      696.469
       3.238        0.000      619.289      696.469
       3.239        0.000      619.289      696.469
       3.239        0.000      619.289      696.469
       3.239        0.000      619.289      696.469
       3.239        0.000      619.289      696.469
       3.239        0.000      619.289      696.469
       3.239        0.000      619.289      696.469
       3.239        0.000      619.547      696.469
       3.239        0.000      619.547      696.469
       3.239        0.000      619.547      696.469
       3.239        0.000      619.547      696.469
       3.240        0.000      619.547      696.469
       3.240        0.000      619.547      696.469
       3.240        0.000      619.547      696.469
       3.240        0.000      619.547      696.469
       3.240        0.000      619.547      696.469
       3.240        0.000      619.547      696.469
       3.240        0.000      619.547      696.469
       3.240        0.000      619.547      696.469
       3.240        0.000      619.805      696.469
       3.240        0.000      619.805      696.469
       3.241        0.000      619.805      696.469
       3.241        0.000      620.062      696.469
       3.241        0.000      620.062      696.469
       3.241        0.000      620.062      696.469
       3.241        0.000      620.062      696.469
       3.241        0.000      620.062      696.469
       3.241        0.000      620.062      696.469
       3.241        0.000      620.062      696.469
       3.241        0.000      620.062      696.469
       3.241        0.000      620.062      696.469
       3.242        0.000      620.062      696.469
       3.242        0.000      620.062      696.469
       3.242        0.000      620.062      696.469
       3.242        0.000      620.320      696.469
       3.242        0.000      620.320      696.469
       3.242        0.000      620.320      696.469
       3.242        0.000      620.320      696.469
       3.242        0.000      620.320      696.469
       3.242        0.000      620.320      696.469
       3.243        0.000      620.320      696.469
       3.243        0.000      620.320      696.469
       3.243        0.000      620.320      696.469
       3.243        0.000      620.320      696.469
       3.243        0.000      620.320      696.469
       3.243        0.000      620.578      696.469
       3.243        0.000      620.578      696.469
       3.243        0.000      620.578      696.469
       3.243        0.000      620.578      696.469
       3.243        0.000      620.578      696.469
       3.243        0.000      620.578      696.469
       3.244        0.000      620.578      696.469
       3.244        0.000      620.578      696.469
       3.244        0.000      620.578      696.469
       3.244        0.000      620.578      696.469
       3.244        0.000      620.578      696.469
       3.244        0.000      620.578      696.469
       3.244        0.000      620.836      696.469
       3.244        0.000      620.836      696.469
       3.244        0.000      620.836      696.469
       3.245        0.000      621.094      696.469
       3.245        0.000      621.094      696.469
       3.245        0.000      621.094      696.469
       3.245        0.000      621.094      696.469
       3.245        0.000      621.094      696.469
       3.245        0.000      621.094      696.469
       3.245        0.000      621.094      696.469
       3.245        0.000      621.094      696.469
       3.245        0.000      621.094      696.469
       3.245        0.000      621.094      696.469
       3.246        0.000      621.094      696.469
       3.246        0.000      621.094      696.469
       3.246        0.000      621.352      696.469
       3.246        0.000      621.352      696.469
       3.246        0.000      621.352      696.469
       3.246        0.000      621.352      696.469
       3.246        0.000      621.352      696.469
       3.246        0.000      621.352      696.469
       3.247        0.000      621.352      696.469
       3.247        0.000      621.352      696.469
       3.247        0.000      621.352      696.469
       3.247        0.000      621.352      696.469
       3.247        0.000      621.352      696.469
       3.247        0.000      621.352      696.469
       3.247        0.000      621.352      696.469
       3.247        0.000      621.352      696.469
       3.248        0.000      621.609      696.469
       3.248        0.000      621.609      696.469
       3.248        0.000      621.609      696.469
       3.248        0.000      621.609      696.469
       3.248        0.000      621.609      696.469
       3.248        0.000      621.867      696.469
       3.248        0.000      621.867      696.469
       3.248        0.000      621.867      696.469
       3.248        0.000      621.867      696.469
       3.249        0.000      621.867      696.469
       3.249        0.000      621.867      696.469
       3.249        0.000      621.867      696.469
       3.249        0.000      621.867      696.469
       3.249        0.000      621.867      696.469
       3.249        0.000      621.867      696.469
       3.249        0.000      621.867      696.469
       3.249        0.000      621.867      696.469
       3.249        0.000      621.867      696.469
       3.249        0.000      621.867      696.469
       3.250     3923.600      621.867      696.469
       3.250        0.000      622.125      696.469
       3.250        0.000      622.125      696.469
       3.250        0.000      622.125      696.469
       3.250        0.000      622.125      696.469
       3.250        0.000      622.125      696.469
       3.250        0.000      622.125      696.469
       3.250        0.000      622.125      696.469
       3.251        0.000      622.125      696.469
       3.251        0.000      622.125      696.469
       3.251        0.000      622.125      696.469
       3.251        0.000      622.125      696.469
       3.251        0.000      622.125      696.469
       3.251        0.000      622.125      696.469
       3.251        0.000      622.125      696.469
       3.251        0.000      622.125      696.469
       3.251        0.000      622.125      696.469
       3.251        0.000      622.125      696.469
       3.252        0.000      622.125      696.469
       3.252        0.000      622.383      696.469
       3.252        0.000      622.383      696.469
       3.252        0.000      622.383      696.469
       3.252        0.000      622.383      696.469
       3.252        0.000      622.383      696.469
       3.252        0.000      622.383      696.469
       3.252        0.000      622.383      696.469
       3.253        0.000      622.383      696.469
       3.253        0.000      622.383      696.469
       3.253        0.000      622.383      696.469
       3.253        0.000      622.383      696.469
       3.253        0.000      622.383      696.469
       3.253        0.000      622.383      696.469
       3.253        0.000      622.383      696.469
       3.254        0.000      622.383      696.469
       3.254        0.000      622.641      696.469
       3.254        0.000      622.641      696.469
       3.254        0.000      622.641      696.469
       3.254        0.000      622.641      696.469
       3.254        0.000      622.898      696.469
       3.254        0.000      622.898      696.469
       3.255        0.000      622.898      696.469
       3.255        0.000      622.898      696.469
       3.255        0.000      622.898      696.469
       3.255        0.000      622.898      696.469
       3.255        0.000      622.898      696.469
       3.255        0.000      622.898      696.469
       3.255        0.000      622.898      696.469
       3.256        0.000      622.898      696.469
       3.256        0.000      622.898      696.469
       3.256        0.000      622.898      696.469
       3.256        0.000      623.156      696.469
       3.256        0.000      623.156      696.469
       3.256        0.000      623.156      696.469
       3.256        0.000      623.156      696.469
       3.256        0.000      623.156      696.469
       3.256        0.000      623.156      696.469
       3.256        0.000      623.156      696.469
       3.256        0.000      623.156      696.469
       3.257        0.000      623.156      696.469
       3.257        0.000      623.156      696.469
       3.257        0.000      623.156      696.469
       3.257        0.000      623.414      696.469
       3.257        0.000      623.414      696.469
       3.257        0.000      623.672      696.469
       3.257     7410.400      623.672      696.469
       3.258        0.000      623.672      696.469
       3.258        0.000      623.672      696.469
       3.258        0.000      623.672      696.469
       3.258        0.000      623.672      696.469
       3.258        0.000      623.672      696.469
       3.258        0.000      623.672      696.469
       3.258        0.000      623.672      696.469
       3.259        0.000      623.930      696.469
       3.259        0.000      623.930      696.469
       3.259        0.000      623.930      696.469
       3.259        0.000      623.930      696.469
       3.259        0.000      623.930      696.469
       3.259        0.000      623.930      696.469
       3.259        0.000      623.930      696.469
       3.259        0.000      623.930      696.469
       3.260        0.000      623.930      696.469
       3.260        0.000      623.930      696.469
       3.260        0.000      623.930      696.469
       3.260        0.000      623.930      696.469
       3.260        0.000      624.188      696.469
       3.260        0.000      624.188      696.469
       3.260        0.000      624.188      696.469
       3.260        0.000      624.188      696.469
       3.260        0.000      624.188      696.469
       3.260        0.000      624.188      696.469
       3.261        0.000      624.188      696.469
       3.261        0.000      624.188      696.469
       3.261        0.000      624.188      696.469
       3.261        0.000      624.188      696.469
       3.261        0.000      624.188      696.469
       3.261        0.000      624.188      696.469
       3.261        0.000      624.188      696.469
       3.261        0.000      624.188      696.469
       3.261        0.000      624.445      696.469
       3.261        0.000      624.445      696.469
       3.262        0.000      624.445      696.469
       3.262        0.000      624.445      696.469
       3.262        0.000      624.703      696.469
       3.262        0.000      624.703      696.469
       3.262        0.000      624.703      696.469
       3.262        0.000      624.703      696.469
       3.262        0.000      624.703      696.469
       3.262        0.000      624.703      696.469
       3.262        0.000      624.703      696.469
       3.263        0.000      624.703      696.469
       3.263        0.000      624.703      696.469
       3.263        0.000      624.703      696.469
       3.263        0.000      624.703      696.469
       3.263        0.000      624.703      696.469
       3.263        0.000      624.961      696.469
       3.263        0.000      624.961      696.469
       3.263        0.000      624.961      696.469
       3.263        0.000      624.961      696.469
       3.263        0.000      624.961      696.469
       3.264        0.000      624.961      696.469
       3.264        0.000      624.961      696.469
       3.264        0.000      624.961      696.469
       3.264        0.000      624.961      696.469
       3.264        0.000      624.961      696.469
       3.264        0.000      624.961      696.469
       3.264        0.000      624.961      696.469
       3.264        0.000      624.961      696.469
       3.264        0.000      624.961      696.469
       3.264        0.000      624.961      696.469
       3.265        0.000      625.219      696.469
       3.265        0.000      625.219      696.469
       3.265        0.000      625.219      696.469
       3.265        0.000      625.477      696.469
       3.265        0.000      625.477      696.469
       3.265        0.000      625.477      696.469
       3.265        0.000      625.477      696.469
       3.265        0.000      625.477      696.469
       3.265        0.000      625.477      696.469
       3.265        0.000      625.477      696.469
       3.266        0.000      625.477      696.469
       3.266        0.000      625.477      696.469
       3.266        0.000      625.477      696.469
       3.266        0.000      625.477      696.469
       3.266        0.000      625.477      696.469
       3.266        0.000      625.477      696.469
       3.266        0.000      625.477      696.469
       3.266        0.000      625.734      696.469
       3.266        0.000      625.734      696.469
       3.267        0.000      625.734      696.469
       3.267        0.000      625.734      696.469
       3.267        0.000      625.734      696.469
       3.267        0.000      625.734      696.469
       3.267        0.000      625.734      696.469
       3.267        0.000      625.734      696.469
       3.267        0.000      625.734      696.469
       3.267        0.000      625.734      696.469
       3.267        0.000      625.734      696.469
       3.267        0.000      625.734      696.469
       3.268        0.000      625.992      696.469
       3.268        0.000      625.992      696.469
       3.268        0.000      625.992      696.469
       3.268        0.000      625.992      696.469
       3.268        0.000      625.992      696.469
       3.268        0.000      625.992      696.469
       3.268        0.000      625.992      696.469
       3.268        0.000      625.992      696.469
       3.268        0.000      625.992      696.469
       3.268        0.000      625.992      696.469
       3.269        0.000      625.992      696.469
       3.269        0.000      625.992      696.469
       3.269        0.000      625.992      696.469
       3.269        0.000      626.250      696.469
       3.269        0.000      626.250      696.469
       3.269        0.000      626.250      696.469
       3.269        0.000      626.508      696.469
       3.269        0.000      626.508      696.469
       3.269        0.000      626.508      696.469
       3.269        0.000      626.508      696.469
       3.270     8473.300      626.508      696.469
       3.270        0.000      626.508      696.469
